29668	10000002	2013-09-15	563183001.02	572000000	570665777	3316	2048
29668	10000002	2013-09-16	563646000.01	572368988	571791989.98	2533	1694
29668	10000002	2013-09-17	573344998.95	583900000	577025990	2557	1759
29668	10000002	2013-09-18	571005989.98	587000000	577960494.48	2490	1747
29668	10000002	2013-09-19	578004600.02	588990980	584999998.995	2824	1884
29668	10000002	2013-09-20	575163078.5	587492555.995	585985979.99	2679	1808
29668	10000002	2013-09-21	589599494.5	602299999.99	595576000	2749	1908
29668	10000002	2013-09-22	589306556	599887000	596399999	3004	2079
29668	10000002	2013-09-23	590010195	601244499.955	598857500.01	2800	1908
29668	10000002	2013-09-24	590200989.98	602960989.97	599476888.88	2724	1952
29668	10000002	2013-09-25	583298999	604898999.99	596819503.7413	1270	895
